zone,datatype,column,timestamp,method
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 08:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 09:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 10:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 11:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 11:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 12:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 13:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 14:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 14:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 14:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 15:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 15:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 16:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 17:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 17:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 18:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 18:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 18:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 19:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 20:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 21:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-22 21:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 00:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 00:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 00:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 01:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 02:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 02:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 03:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 03:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 03:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 03:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 04:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 04:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 07:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 07:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 07:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 08:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 08:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 08:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 09:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 09:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 10:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 10:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 10:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 11:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 11:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 11:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 12:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 12:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 12:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 13:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 14:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 14:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 14:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 15:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 15:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 15:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 16:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-23 23:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 00:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 00:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 00:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 01:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 01:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 03:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 04:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 04:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 04:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 05:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 05:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 10:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 11:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 11:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 11:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 12:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-24 13:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-25 09:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-26 08:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-11-26 09:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 15:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 15:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 16:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 16:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 16:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 17:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 17:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 18:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 18:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 19:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 20:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 20:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 20:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 21:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 22:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-03 23:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-04 00:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-04 00:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2025-12-04 01:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2026-01-05 13:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_onshore_mw,2026-01-05 13:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-02-28 07:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-03-01 12:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-03-01 13:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-03-18 18:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-03-19 03:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-03-19 05:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-07 21:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-07 22:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-08 00:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-08 00:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-08 01:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-08 02:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-08 23:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-08 23:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 00:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 00:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 01:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 01:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 02:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 02:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 03:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 04:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 04:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 05:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 05:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 06:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 21:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-09 22:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-30 15:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-30 15:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-30 15:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-30 16:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-30 16:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-04-30 16:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-05-07 07:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-05-13 11:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-05-14 07:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-05-14 19:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-07-01 18:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-08-13 07:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-08-13 14:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 13:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 14:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 15:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 15:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 15:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 16:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 16:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 17:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 18:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 19:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 19:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 19:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 19:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 21:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 21:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-22 23:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-23 00:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-23 01:00:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-23 01:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-23 01:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-23 05:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-23 05:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-23 07:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-24 00:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-24 01:15:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-09-24 04:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-10-26 01:30:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-11-21 13:45:00+00:00,ffill (max 6h)
DK_1,wind_solar_forecast,wind_offshore_mw,2025-11-21 14:45:00+00:00,ffill (max 6h)
